Catalogusnummer,Oudnummer
"28437","T.A. Eo 15.674"
"35896","T.A. Eo 15.675"
"35897","T.A. Eo 15.677"
"120363","T.A. Eo 15.68"
"42409","T.A. Eo 15.686"
"28438","T.A. Eo 15.686"
"67830","T.A. Eo 15.690"
"28441","T.A. Eo 15.698"
"35906","T.A. Eo 15.699"
"35695","T.A. Eo 15.7"
"35699","T.A. Eo 15.70"
"30469","T.A. Eo 15.700"
"30468","T.A. Eo 15.700"
"30472","T.A. Eo 15.701"
"30473","T.A. Eo 15.702"
"67908","T.A. Eo 15.703"
"25589","T.A. Eo 15.704"
"67903","T.A. Eo 15.706"
"67905","T.A. Eo 15.707"
"67909","T.A. Eo 15.709"
"67913","T.A. Eo 15.710"
"67901","T.A. Eo 15.711"
"67904","T.A. Eo 15.712"
"67916","T.A. Eo 15.713"
"67915","T.A. Eo 15.713"
"67911","T.A. Eo 15.714"
"67918","T.A. Eo 15.714"
"28439","T.A. Eo 15.715"
"28440","T.A. Eo 15.716"
"30474","T.A. Eo 15.717"
"67912","T.A. Eo 15.718"
"67914","T.A. Eo 15.720"
"30471","T.A. Eo 15.721"
"35911","T.A. Eo 15.722"
"67917","T.A. Eo 15.723"
"35913","T.A. Eo 15.724"
"35912","T.A. Eo 15.724"
"35915","T.A. Eo 15.727"
"35904","T.A. Eo 15.728"
"30369","T.A. Eo 15.73"
"67902","T.A. Eo 15.731"
"28268","T.A. Eo 15.732"
"40316","T.A. Eo 15.733"
"67907","T.A. Eo 15.734"
"67906","T.A. Eo 15.734"
"67950","T.A. Eo 15.736"
"67951","T.A. Eo 15.737"
"67952","T.A. Eo 15.738"
"28433","T.A. Eo 15.75"
"28434","T.A. Eo 15.76"
"30371","T.A. Eo 15.77"
"30373","T.A. Eo 15.87"
"28430","T.A. Eo 15.88"
"28431","T.A. Eo 15.89"
"35700","T.A. Eo 15.92"
"35701","T.A. Eo 15.93"
"35704","T.A. Eo 15.95"
"35703","T.A. Eo 15.96"
"120379","T.A. Eo 15.98"
"28258","T.A. Eo 15491"
"28263","T.A. Eo 15498"
"67617","T.A. Eo 15640"
"67619","T.A. Eo 15642"
"67620","T.A. Eo 15647"
"67621","T.A. Eo 15648"
"35909","T.A. Eo 15735"
"30748","T.A. Eo 16.1"
"68172","T.A. Eo 18.1"
"68208","T.A. Eo 19.1.1"
"68209","T.A. Eo 19.1.2"
"68210","T.A. Eo 19.1.3"
"206810","T.A. Eo 19.14"
"68200","T.A. Eo 19.2"
"68205","T.A. Eo 19.4"
"68204","T.A. Eo 19.4"
"68207","T.A. Eo 19.5"
"66042","T.A. Eo 2.01.2"
"40694","T.A. Eo 2.2"
"25572","T.A. Eo 2.3"
"122474","T.A. Eo 3.1"
"41336","T.A. Eo 5.2"
"66122","T.A. Eo 5.3"
"41350","T.A. Eo 5.5"
"35677","T.A. Eo 7.1"
"66169","T.A. Eo 8.1"
"66170","T.A. Eo 8.2"
"66171","T.A. Eo 8.3"
"66172","T.A. Eo 8.3"
"30359","T.A. Eo 8.4"
"30360","T.A. Eo 9.1"
"66177","T.A. Eo 9.2"
"66178","T.A. Eo 9.2"
"68389","T.A. Ep 1.10"
"35933","T.A. Ep 1.5.1"
"35934","T.A. Ep 1.5.2"
"35931","T.A. Ep 1.6"
"35932","T.A. Ep 1.6.1"
"35930","T.A. Ep 1.7"
"68385","T.A. Ep 1.9"
"68386","T.A. Ep 1.9.1"
"68387","T.A. Ep 1.9.1"
"35955","T.A. Ep 10.1"
"30749","T.A. Ep 10.2"
"30489","T.A. Ep 10.4"
"35959","T.A. Ep 10.5.1"
"35960","T.A. Ep 10.7"
"35958","T.A. Ep 10.8"
"68754","T.A. Ep 11.2"
"41015","T.A. Ep 11.3"
"68761","T.A. Ep 12.1"
"40700","T.A. Ep 13.1"
"35970","T.A. Ep 16.1"
"35969","T.A. Ep 16.10"
"35966","T.A. Ep 16.10"
"35968","T.A. Ep 16.11"
"68959","T.A. Ep 16.21"
"30492","T.A. Ep 16.4"
"40836","T.A. Ep 16.6"
"69002","T.A. Ep 17.1"
"69001","T.A. Ep 17.1"
"69039","T.A. Ep 18.3"
"69038","T.A. Ep 18.3"
"30750","T.A. Ep 18.4"
"42776","T.A. Ep 18.5"
"42775","T.A. Ep 18.5"
"30493","T.A. Ep 18.9"
"30494","T.A. Ep 19.2"
"30495","T.A. Ep 19.2.1"
"68428","T.A. Ep 2.1"
"30496","T.A. Ep 20.1.1"
"53457","T.A. Ep 21.1"
"58120","T.A. Ep 22.1"
"58121","T.A. Ep 22.1.1"
"58135","T.A. Ep 22.3"
"58136","T.A. Ep 22.3"
"58133","T.A. Ep 22.3"
"58134","T.A. Ep 22.3"
"58132","T.A. Ep 22.3"
"58137","T.A. Ep 22.5"
"68187","T.A. Ep 24.6"
"68429","T.A. Ep 3.1"
"123866","T.A. Ep 5.3"
"35945","T.A. Ep 6.10"
"35946","T.A. Ep 6.12"
"35948","T.A. Ep 6.13"
"30482","T.A. Ep 6.4"
"30481","T.A. Ep 6.5"
"35942","T.A. Ep 6.6"
"35943","T.A. Ep 6.7"
"35944","T.A. Ep 6.8"
"30483","T.A. Ep 6.9"
"35952","T.A. Ep 8.1"
"30484","T.A. Ep 9.3"
"56586","T.A. Equatorplein 1975 (1)"
"56587","T.A. Equatorplein 1975 (2)"
"56594","T.A. Equatorstraat 16-18-20 1975 (1)"
"56589","T.A. Equatorstraat 1971 (1)"
"56590","T.A. Equatorstraat 1971 (2)"
"56591","T.A. Equatorstraat 1975 (1)"
"56592","T.A. Equatorstraat 1A c. 1955 (1)"
"56593","T.A. Equatorstraat 9-11 c. 1970 (1)"
"56588","T.A. Equatorstraat c. 1955 (1)"
"69519","T.A. Er 13.1"
"69520","T.A. Er 13.1"
"69557","T.A. Er 14.1"
"73129","T.A. Er 15.2"
"98219","T.A. Er 15.3"
"43458","T.A. Er 21.2"
"115509","T.A. Er 23.1"
"43644","T.A. Er 29.9 (a)"
"43645","T.A. Er 29.9 (b)"
"30751","T.A. Er 3.1"
"42210","T.A. Er 30.2"
"42209","T.A. Er 30.2"
"42190","T.A. Er 30.3"
"69445","T.A. Er 31.1"
"69444","T.A. Er 31.1"
"69443","T.A. Er 31.1"
"69446","T.A. Er 31.1"
"40253","T.A. Er 4.3"
"40254","T.A. Er 4.8"
"30501","T.A. Er 6.7"
"30502","T.A. Er 6.8"
"115510","T.A. Er 7.1"
"30752","T.A. Er 8.1"
"56598","T.A. Erasmuslaan 1-11 1941 (1)"
"56599","T.A. Erasmuslaan 1-11 1956 (1)"
"56600","T.A. Erasmuslaan 1-11 1989 (1)"
"56595","T.A. Erasmuslaan 1937 (1)"
"56596","T.A. Erasmuslaan 1966 (1)"
"56597","T.A. Erasmuslaan 1966 (2)"
"70752","T.A. Es  21.1"
"70756","T.A. Es  21.3"
"70171","T.A. Es  9.4"
"70186","T.A. Es 10.3"
"202647","T.A. Es 13.3"
"30520","T.A. Es 14.1"
"202646","T.A. Es 14.2"
"28284","T.A. Es 19.1.1"
"41445","T.A. Es 19.7"
"41029","T.A. Es 19.8"
"30753","T.A. Es 2.1"
"30509","T.A. Es 2.2"
"69828","T.A. Es 2.2.1"
"69827","T.A. Es 2.3"
"30508","T.A. Es 2.3"
"43251","T.A. Es 22.10 (2a)"
"43249","T.A. Es 22.10 (2c)"
"43250","T.A. Es 22.10 (2d)"
"43252","T.A. Es 22.10 (2e)"
"119188","T.A. Es 22.18"
"119189","T.A. Es 22.18"
"30528","T.A. Es 22.19"
"30527","T.A. Es 22.19.3"
"28287","T.A. Es 22.19.5"
"28288","T.A. Es 22.19.6"
"35995","T.A. Es 22.3"
"43246","T.A. Es 22.6"
"28293","T.A. Es 23.2"
"28294","T.A. Es 23.3"
"70960","T.A. Es 24.10"
"70964","T.A. Es 24.11"
"70965","T.A. Es 24.11"
"71000","T.A. Es 24.11.1"
"70936","T.A. Es 24.8"
"70990","T.A. Es 24.9"
"30754","T.A. Es 25.1"
"30755","T.A. Es 25.2"
"71044","T.A. Es 25.3"
"71078","T.A. Es 26.1"
"71093","T.A. Es 27.2"
"42795","T.A. Es 8.2"
"42797","T.A. Es 8.3"
"56604","T.A. Esdoornstraat 1-hoger 1989 (1)"
"56605","T.A. Esdoornstraat 1-hoger 1991 (1)"
"56606","T.A. Esdoornstraat 13-hoger 1991 (1)"
"56614","T.A. Esdoornstraat 14-hoger 1991 (1)"
"56611","T.A. Esdoornstraat 2-hoger 1989 (1)"
"56612","T.A. Esdoornstraat 2-hoger 1991 (1)"
"56607","T.A. Esdoornstraat 27-hoger 1991 (1)"
"56615","T.A. Esdoornstraat 30-hoger 1991 (1)"
"56608","T.A. Esdoornstraat 37-hoger 1991 (1)"
"56613","T.A. Esdoornstraat 4-hoger 1991 (1)"
"56616","T.A. Esdoornstraat 40-hoger 1991 (1)"
"56609","T.A. Esdoornstraat 45-hoger 1991 (1)"
"56617","T.A. Esdoornstraat 56 1991 (1)"
"56610","T.A. Esdoornstraat 67-hoger 1991 (1)"
"43459","T.A. Et 11.1"
"36012","T.A. Et 12.2"
"30545","T.A. Et 13.2"
"42000","T.A. Et 13.5"
"42002","T.A. Et 13.7"
"71780","T.A. Et 13.9"
"60147","T.A. Et 5.01.1"
"42143","T.A. Et 7.5"
"42142","T.A. Et 7.5"
"56618","T.A. Etna 4-34 1986 (1)"
"43275","T.A. Eu 1.1"
"71821","T.A. Eu 1.2"
"36020","T.A. Eu 1.3"
"71822","T.A. Eu 2.1"
"30120","T.A. Euclideslaan 1  1990 (1)"
"30121","T.A. Euclideslaan 1  1990 (2)"
"78402","T.A. Euclideslaan 1994 (1)"
"78403","T.A. Euclideslaan 1994 (2)"
"56619","T.A. Europalaan 1967 (1)"
"56620","T.A. Europalaan 1967 (2)"
"56621","T.A. Europalaan 1967 (3)"
"56622","T.A. Europalaan 1967 (4)"
"56623","T.A. Europalaan 1972 (1)"
"56624","T.A. Europalaan 1972 (2)"
"56625","T.A. Europalaan 1974 (1)"
"56626","T.A. Europalaan 1980 (1)"
"56627","T.A. Europalaan 1980 (2)"
"56628","T.A. Europalaan 1980 (3)"
"56629","T.A. Europalaan 1982 (1)"
"56630","T.A. Europalaan 1985 (1)"
"56633","T.A. Europalaan 44 1992 (1)"
"56634","T.A. Europalaan 44-hoger 1987 (1)"
"56635","T.A. Europalaan 50 c. 1960 (1)"
"56636","T.A. Europalaan 50 c. 1960 (2)"
"56637","T.A. Europalaan 50 c. 1960 (3)"
"56638","T.A. Europalaan 50 c. 1960 (4)"
"56639","T.A. Europalaan 50 c. 1960 (5)"
"56631","T.A. Europalaan 89 1974 (1)"
"56632","T.A. Europalaan 99-lager 1980 (1)"
"56640","T.A. Europaplein 1965 (1)"
"56641","T.A. Europaplein 1980 (1)"
"56643","T.A. Euterpedreef c. 1960 (1)"
"72207","T.A. Ev  10.1"
"72209","T.A. Ev  10.2"
"72208","T.A. Ev  11.1"
"36021","T.A. Ev 1.1"
"36022","T.A. Ev 1.2"
"30550","T.A. Ev 1.3"
"36023","T.A. Ev 1.3.1"
"36024","T.A. Ev 1.4"
"36054","T.A. Ev 12.1"
"43211","T.A. Ev 12.11 (1)"
"43212","T.A. Ev 12.11 (2)"
"43213","T.A. Ev 12.11 (3)"
"43214","T.A. Ev 12.11 (4)"
"43215","T.A. Ev 12.11 (5)"
"43216","T.A. Ev 12.11 (6)"
"43217","T.A. Ev 12.11 (7)"
"43209","T.A. Ev 12.16"
"72268","T.A. Ev 12.17"
"72267","T.A. Ev 12.18"
"72263","T.A. Ev 12.19"
"36055","T.A. Ev 12.2"
"72254","T.A. Ev 12.25"
"72258","T.A. Ev 12.25"
"72252","T.A. Ev 12.25"
"72255","T.A. Ev 12.25"
"72251","T.A. Ev 12.25"
"72257","T.A. Ev 12.25"
"72256","T.A. Ev 12.25"
"72253","T.A. Ev 12.25"
"72266","T.A. Ev 12.26"
"72272","T.A. Ev 12.26.1"
"72259","T.A. Ev 12.27"
"84984","T.A. Ev 12.29"
"36056","T.A. Ev 12.3"
"41968","T.A. Ev 12.6"
"41967","T.A. Ev 12.6"
"72262","T.A. Ev 12.7"
"72261","T.A. Ev 12.7"
"72273","T.A. Ev 12.7.1"
"62267","T.A. Ev 12.8"
"72265","T.A. Ev 12.9"
"72264","T.A. Ev 12.9"
"72436","T.A. Ev 14.1"
"72435","T.A. Ev 14.1"
"72438","T.A. Ev 14.1"
"72434","T.A. Ev 14.1"
"72437","T.A. Ev 14.1"
"30570","T.A. Ev 14.10"
"30571","T.A. Ev 14.13"
"30569","T.A. Ev 14.2"
"72439","T.A. Ev 14.4"
"72441","T.A. Ev 14.5"
"72440","T.A. Ev 14.6"
"41776","T.A. Ev 15.2"
"43279","T.A. Ev 15.2 (1)"
"43280","T.A. Ev 15.2 (b)"
"72531","T.A. Ev 16.01.1"
"72584","T.A. Ev 16.1"
"42071","T.A. Ev 16.10.1"
"72585","T.A. Ev 16.11"
"121526","T.A. Ev 16.16"
"72559","T.A. Ev 16.3"
"72569","T.A. Ev 16.3"
"72563","T.A. Ev 16.3"
"72560","T.A. Ev 16.3"
"72572","T.A. Ev 16.3"
"72564","T.A. Ev 16.3"
"72561","T.A. Ev 16.3"
"72565","T.A. Ev 16.3"
"72571","T.A. Ev 16.3"
"72558","T.A. Ev 16.3"
"72570","T.A. Ev 16.3"
"72562","T.A. Ev 16.3"
"72566","T.A. Ev 16.3"
"72567","T.A. Ev 16.3"
"72568","T.A. Ev 16.3"
"202660","T.A. Ev 16.36"
"72577","T.A. Ev 16.4"
"72576","T.A. Ev 16.4"
"30574","T.A. Ev 16.7"
"36064","T.A. Ev 16.8"
"30761","T.A. Ev 16.9"
"36082","T.A. Ev 18.12"
"72851","T.A. Ev 18.13"
"72849","T.A. Ev 18.13"
"72848","T.A. Ev 18.13"
"72847","T.A. Ev 18.13"
"72845","T.A. Ev 18.13"
"72852","T.A. Ev 18.13"
"72846","T.A. Ev 18.13"
"72850","T.A. Ev 18.13"
"122924","T.A. Ev 18.14"
"36068","T.A. Ev 18.16"
"36069","T.A. Ev 18.17"
"36070","T.A. Ev 18.18"
"36073","T.A. Ev 18.19"
"36074","T.A. Ev 18.20"
"36076","T.A. Ev 18.21"
"36075","T.A. Ev 18.21"
"30577","T.A. Ev 18.22"
"36079","T.A. Ev 18.23"
"30578","T.A. Ev 18.24"
"36078","T.A. Ev 18.25"
"36077","T.A. Ev 18.25"
"36081","T.A. Ev 18.26"
"36083","T.A. Ev 18.27"
"72957","T.A. Ev 18.29.3"
"72958","T.A. Ev 18.29.3"
"28312","T.A. Ev 18.29.4"
"72959","T.A. Ev 18.29.5"
"72960","T.A. Ev 18.29.6"
"72961","T.A. Ev 18.29.6"
"72962","T.A. Ev 18.29.7"
"72964","T.A. Ev 18.29.8"
"30576","T.A. Ev 18.30"
"28311","T.A. Ev 18.34"
"42171","T.A. Ev 18.38"
"72854","T.A. Ev 18.39"
"72855","T.A. Ev 18.40"
"72870","T.A. Ev 18.42"
"72890","T.A. Ev 18.43"
"41473","T.A. Ev 18.44"
"36084","T.A. Ev 18.55"
"61957","T.A. Ev 18.56"
"121529","T.A. Ev 18.57.1"
"72894","T.A. Ev 18.60"
"72963","T.A. Ev 18.68.1"
"73083","T.A. Ev 18.76.2"
"72956","T.A. Ev 18.76.3"
"73089","T.A. Ev 18.77"
"42166","T.A. Ev 18.78"
"73085","T.A. Ev 18.81"
"123811","T.A. Ev 18.9"
"40698","T.A. Ev 20.1"
"36032","T.A. Ev 3.1"
"30756","T.A. Ev 3.2"
"71891","T.A. Ev 3.3"
"43710","T.A. Ev 3.4"
"43712","T.A. Ev 3.4"
"43711","T.A. Ev 3.4"
"43706","T.A. Ev 3.5 (1)"
"43707","T.A. Ev 3.5 (2)"
"71892","T.A. Ev 3.6"
"71893","T.A. Ev 3.6"
"71890","T.A. Ev 3.7"
"71902","T.A. Ev 3.8"
"81204","T.A. Ev 3.9"
"30554","T.A. Ev 4.10"
"71910","T.A. Ev 4.11"
"71913","T.A. Ev 4.12"
"71906","T.A. Ev 4.13"
"28300","T.A. Ev 4.14"
"36039","T.A. Ev 4.15"
"28301","T.A. Ev 4.16"
"36034","T.A. Ev 4.4"
"71909","T.A. Ev 4.5"
"71908","T.A. Ev 4.6"
"71907","T.A. Ev 4.6"
"71912","T.A. Ev 4.7"
"71914","T.A. Ev 4.8"
"71911","T.A. Ev 4.9"
"71955","T.A. Ev 5.01.1"
"59562","T.A. Ev 5.02.1"
"58734","T.A. Ev 5.1"
"58736","T.A. Ev 5.2"
"30558","T.A. Ev 6.1"
"28303","T.A. Ev 6.2"
"36040","T.A. Ev 6.4"
"36033","T.A. Ev 9.1"
"36046","T.A. Ev 9.11"
"30564","T.A. Ev 9.14"
"30560","T.A. Ev 9.2"
"36042","T.A. Ev 9.22"
"28304","T.A. Ev 9.23"
"30562","T.A. Ev 9.24"
"30757","T.A. Ev 9.25"
"36043","T.A. Ev 9.29"
"30758","T.A. Ev 9.43"
"30759","T.A. Ev 9.44"
"30561","T.A. Ev 9.5"
"30760","T.A. Ev 9.52"
"122923","T.A. Ev 9.8"
"56741","T.A. Everard Foeckstraat 1-hoger 1995 (1)"
"56744","T.A. Everard Foeckstraat 15-hoger 1995 (1)"
"56742","T.A. Everard Foeckstraat 16-20 1995 (1)"
"56743","T.A. Everard Foeckstraat 2-hoger 1995 (1)"
"35609","T.A. Everard Meijsterlaan 1  1986 (1)"
"64103","T.A. Everard Meijsterlaan 1 1989 (1)"
"64113","T.A. Everard Meijsterlaan 10 c. 1957 (1)"
"64114","T.A. Everard Meijsterlaan 10 c. 1957 (2)"
"64115","T.A. Everard Meijsterlaan 10 c. 1957 (3)"
"64116","T.A. Everard Meijsterlaan 10 c. 1957 (4)"
"64110","T.A. Everard Meijsterlaan 2 1987 (1)"
"64111","T.A. Everard Meijsterlaan 2 1987 (2)"
"64112","T.A. Everard Meijsterlaan 2 1989 (1)"
"28222","T.A. Everard Meijsterlaan 3   1998 (1)"
"30302","T.A. Everard Meijsterlaan 3  1986 (1)"
"28221","T.A. Everard Meijsterlaan 3  1986 (1)"
"30303","T.A. Everard Meijsterlaan 3  1986 (2)"
"35610","T.A. Everard Meijsterlaan 3  1986 (4)"
"35611","T.A. Everard Meijsterlaan 3  1986 (5)"
"35612","T.A. Everard Meijsterlaan 3  1986 (5)"
"35614","T.A. Everard Meijsterlaan 3  1986 (7)"
"35613","T.A. Everard Meijsterlaan 3  1986 (7)"
"35615","T.A. Everard Meijsterlaan 3  1986 (9)"
"64106","T.A. Everard Meijsterlaan 3 1987 (1)"
"64107","T.A. Everard Meijsterlaan 3 1987 (2)"
"64108","T.A. Everard Meijsterlaan 3 1987 (3)"
"64109","T.A. Everard Meijsterlaan 3 1989 (1)"
"64104","T.A. Everard Meijsterlaan 3 c. 1920 (1)"
"64105","T.A. Everard Meijsterlaan 3 c. 1965 (1)"
"28316","T.A. Ew 1.1"
"28319","T.A. Ew 10.1"
"43521","T.A. Ew 10.6"
"42117","T.A. Ew 10.7"
"28327","T.A. Ew 10.8"
"30596","T.A. Ew 10.8.1"
"36099","T.A. Ew 10.9"
"45085","T.A. Ew 11.1"
"36100","T.A. Ew 14.1"
"43510","T.A. Ew 14.3"
"43517","T.A. Ew 14.5"
"43516","T.A. Ew 14.5"
"41331","T.A. Ew 15.10"
"41346","T.A. Ew 15.14"
"41352","T.A. Ew 15.15"
"41347","T.A. Ew 15.18"
"30598","T.A. Ew 17.1"
"36101","T.A. Ew 17.1.1"
"30599","T.A. Ew 17.12"
"36102","T.A. Ew 17.3"
"36105","T.A. Ew 17.5"
"36106","T.A. Ew 17.6"
"43025","T.A. Ew 21.1"
"30601","T.A. Ew 24.1"
"42794","T.A. Ew 25.1"
"30602","T.A. Ew 25.1"
"30604","T.A. Ew 25.1.2"
"36097","T.A. Ew 25.12"
"28336","T.A. Ew 25.7"
"30603","T.A. Ew 25.7.1"
"30606","T.A. Ew 25.8.1"
"30605","T.A. Ew 25.9.1"
"36116","T.A. Ew 26.1"
"74137","T.A. Ew 26.10"
"74140","T.A. Ew 26.10"
"74139","T.A. Ew 26.10"
"74138","T.A. Ew 26.10"
"30613","T.A. Ew 26.11"
"28343","T.A. Ew 26.11.1"
"74205","T.A. Ew 26.13"
"27506","T.A. Ew 26.2"
"28340","T.A. Ew 26.3"
"28341","T.A. Ew 26.4"
"28342","T.A. Ew 26.5"
"36117","T.A. Ew 26.6"
"30611","T.A. Ew 26.7"
"30762","T.A. Ew 26.8"
"30612","T.A. Ew 26.9"
"36118","T.A. Ew 28.1"
"30617","T.A. Ew 30.1"
"30618","T.A. Ew 31.1"
"30582","T.A. Ew 5.5"
"30583","T.A. Ew 5.5"
"30585","T.A. Ew 6.1"
"36091","T.A. Ew 6.11"
"36089","T.A. Ew 6.12"
"36092","T.A. Ew 6.12"
"30584","T.A. Ew 6.2"
"43483","T.A. Ew 6.20 (1)"
"43484","T.A. Ew 6.20 (2)"
"43485","T.A. Ew 6.20 (3)"
"43480","T.A. Ew 6.21"
"43481","T.A. Ew 6.22"
"30590","T.A. Ew 6.25"
"36093","T.A. Ew 6.27"
"30586","T.A. Ew 6.3"
"30588","T.A. Ew 6.4"
"30587","T.A. Ew 6.4"
"43487","T.A. Ew 6.7"
"36094","T.A. Ew 8.1"
"30592","T.A. Ew 9.1"
"43051","T.A. Ew 9.10 (a)"
"43052","T.A. Ew 9.10 (b)"
"43053","T.A. Ew 9.10 (c)"
"28321","T.A. Ew 9.12.2"
"30594","T.A. Ew 9.3"
"43049","T.A. Ew 9.7"
"28320","T.A. Ew 9.8"
"28149","T.A. Eykmanlaan  1962 (2)"
"56672","T.A. Eykmanlaan 1 1986 (1)"
"56662","T.A. Eykmanlaan 1962 (1)"
"56665","T.A. Eykmanlaan 1962 en 1963"
"56663","T.A. Eykmanlaan 1962 en 1963"
"56664","T.A. Eykmanlaan 1962 en 1963"
"56666","T.A. Eykmanlaan 1963 (1)"
"56667","T.A. Eykmanlaan 1963 (2)"
"56668","T.A. Eykmanlaan 1963 (3)"
"56671","T.A. Eykmanlaan 1969 (1)"
"56674","T.A. Eykmanlaan 431 1984 (1)"
"56673","T.A. Eykmanlaan 431 c. 1960 (1)"
"56675","T.A. Eykmanlaan 46-48 1971 (1)"
"56676","T.A. Eykmanlaan 72 1963 (1)"
"56677","T.A. Eykmanlaan 72 1991 (1)"
"56660","T.A. Eykmanlaan c. 1961 (1)"
"56661","T.A. Eykmanlaan c. 1961 (2)"
"56669","T.A. Eykmanlaan c. 1965 (1)"
"56670","T.A. Eykmanlaan c. 1965 (2)"
"56678","T.A. Eykmanplein c. 1962 (1)"
"56679","T.A. Eykmanplein c. 1962 (2)"
"56680","T.A. Eysingalaan, van 1-11 1961 (1)"
"74807","T.A. Ez 11.1"
"74806","T.A. Ez 11.1"
"36122","T.A. Ez 12.1"
"30639","T.A. Ez 12.11.1"
"30630","T.A. Ez 12.12"
"30631","T.A. Ez 12.15"
"36127","T.A. Ez 12.2"
"30632","T.A. Ez 12.22"
"30637","T.A. Ez 12.29"
"36124","T.A. Ez 12.3"
"36125","T.A. Ez 12.4"
"28347","T.A. Ez 12.41"
"28346","T.A. Ez 12.46"
"30638","T.A. Ez 12.47.1"
"36123","T.A. Ez 12.48"
"36130","T.A. Ez 12.49"
"36128","T.A. Ez 12.5"
"36129","T.A. Ez 12.6"
"30629","T.A. Ez 12.7"
"30636","T.A. Ez 12.8"
"30634","T.A. Ez 12.9"
"43787","T.A. Ez 18.50"
"30619","T.A. Ez 2.1"
"28344","T.A. Ez 2.2"
"30620","T.A. Ez 3.1"
"120355","T.A. Ez 3.11"
"36120","T.A. Ez 3.4"
"40469","T.A. Ez 3.7"
"40473","T.A. Ez 3.8"
"30625","T.A. Ez 5.01.1"
"43784","T.A. Ez 5.1"
"74663","T.A. Ez 7.2"
"74660","T.A. Ez 7.3"
"74661","T.A. Ez 7.3"
"74662","T.A. Ez 7.4"
"30123","T.A. Ezelsdijk  1960 (1)"
"28150","T.A. Ezelsdijk  1961 (1)"
"30124","T.A. Ezelsdijk  1967 (1A)"
"30125","T.A. Ezelsdijk  1967 (1B)"
"30126","T.A. Ezelsdijk  1967 (2)"
"30122","T.A. Ezelsdijk  c. 1955 (1)"
"30122","T.A. Ezelsdijk  c. 1955 (2)"
"56681","T.A. Ezelsdijk 1920 (1)"
"56682","T.A. Ezelsdijk 1937 (1)"
"56683","T.A. Ezelsdijk 1952 (1)"
"84022","T.A. F  14.40.2"
"83510","T.A. F  15.19"
"83511","T.A. F  15.19.1"
"83512","T.A. F  15.19.2"
"83513","T.A. F  15.20"
"83514","T.A. F  16.1.1"
"83515","T.A. F  16.2"
"83516","T.A. F  16.3"
"83518","T.A. F  16.4"
"83517","T.A. F  16.4.2"
"83519","T.A. F  16.5"
"83520","T.A. F  16.6.1"
"83521","T.A. F  16.6.2"
"83522","T.A. F  16.6.3"
"83523","T.A. F  16.6.4"
"83524","T.A. F  16.7"
"83525","T.A. F  16.7.1 (A)"
"83526","T.A. F  16.7.1 (B)"
"83527","T.A. F  16.7.2"
"83528","T.A. F  16.8"
"83529","T.A. F  16.9"
"83530","T.A. F  16.9.1"
"83531","T.A. F  16.9.2"
"83982","T.A. F  7.38  (A)"
"83983","T.A. F  7.38  (B)"
"83984","T.A. F  7.39"
"83985","T.A. F  8.1.1"
"83986","T.A. F  8.1.2"
"84000","T.A. F  8.10.1"
"84001","T.A. F  8.10.2"
"84002","T.A. F  8.11 (A)"
"84003","T.A. F  8.11 (B)"
"84004","T.A. F  8.11 (C)"
"84005","T.A. F  8.11.2.0.1"
"84006","T.A. F  8.11.2.0.2"
"84007","T.A. F  8.11.2.0.3"
"84008","T.A. F  8.11.2.0.4"
"84009","T.A. F  8.11.2.1"
"84010","T.A. F  8.11.2.1.1"
"84011","T.A. F  8.11.2.1.2"
"84012","T.A. F  8.11.2.2"
"84013","T.A. F  8.11.2.3"
"84014","T.A. F  8.11.2.3.1"
"84015","T.A. F  8.11.2.3.2"
"84016","T.A. F  8.12"
"84017","T.A. F  8.13"
"84019","T.A. F  8.14  (A)"
"84020","T.A. F  8.14  (B)"
"84018","T.A. F  8.14.0.1"
"84021","T.A. F  8.14.1"
"84023","T.A. F  8.14.2"
"84024","T.A. F  8.14.3"
"84025","T.A. F  8.14.4"
"84026","T.A. F  8.14.5"
"84028","T.A. F  8.15"
"84027","T.A. F  8.15.0"
"84029","T.A. F  8.15.0.1"
"84030","T.A. F  8.15.0.1.1"
"84031","T.A. F  8.15.0.1.2"
"84032","T.A. F  8.15.1"
"84033","T.A. F  8.15.2"
"84034","T.A. F  8.15.3"
"84035","T.A. F  8.15.4"
"83987","T.A. F  8.2"
"83988","T.A. F  8.2.1"
"83989","T.A. F  8.6"
"83990","T.A. F  8.6.1"
"83991","T.A. F  8.7  (A)"
"83992","T.A. F  8.7  (B)"
"83993","T.A. F  8.7.1"
"83994","T.A. F  8.7.2"
"83998","T.A. F  8.8.1"
"83858","T.A. F 1.1"
"83872","T.A. F 1.1"
"83859","T.A. F 1.1.2"
"30959","T.A. F 1.1.3"
"83860","T.A. F 1.2"
"83873","T.A. F 1.2"
"83861","T.A. F 1.2.1"
"83862","T.A. F 1.2.2"
"83863","T.A. F 1.2.2.1"
"83864","T.A. F 1.2.3"
"83865","T.A. F 1.2.3.1"
"83866","T.A. F 1.2.3.2"
"83867","T.A. F 1.2.4"
"83868","T.A. F 1.2.5"
"83869","T.A. F 1.2.5.1"
"83875","T.A. F 1.2.5.2"
"83870","T.A. F 1.2.6"
"83871","T.A. F 1.3"
"83872","T.A. F 1.4"
"83873","T.A. F 1.4.1"
"83874","T.A. F 1.4.2"
"84257","T.A. F 1.4.3"
"83876","T.A. F 1.4.4"
